날짜변수,메뉴,상관계수
is_holiday_eve,카페테리아_공깃밥(추가),0.15697546642558596
is_holiday,담하_느린마을 막걸리,0.15650220623429334
dayofweek,라그로타_카스,0.15648106861121794
is_weekend,담하_(후식) 비빔냉면,0.15632707756912323
dayofweek,연회장_Grand Ballroom,0.15632313324552655
is_weekend,라그로타_버섯 크림 리조또,0.15619239451902162
dayofyear,느티나무 셀프BBQ_일회용 소주컵,0.15612384483077704
is_weekend,미라시아_칠리 치즈 프라이,0.15605902676666503
weekofyear,담하_황태해장국,0.1560197880568649
is_holiday,연회장_Conference L1,0.15598820823631246
month,느티나무 셀프BBQ_일회용 소주컵,0.15594559084416187
is_holiday,담하_명태회 비빔냉면,0.15540486046231303
season,라그로타_그릴드 비프 샐러드,0.15532926816587844
dayofweek,라그로타_모둠 해산물 플래터,0.1553133282455291
is_holiday,담하_황태해장국,0.15518922173618724
ski_season,느티나무 셀프BBQ_콜라 (단체),0.15514311519679114
ski_season,담하_(후식) 된장찌개,0.15499155892948294
is_weekend,느티나무 셀프BBQ_쌈야채세트,0.15498371009218792
dayofyear,연회장_Cookie Platter,0.1548686271485403
is_holiday,연회장_Conference M1,0.15464542806772744
year,느티나무 셀프BBQ_콜라 (단체),0.15453240466674636
is_holiday,카페테리아_치즈돈까스,0.15435155106977963
quarter,미라시아_오븐구이 윙과 킬바사소세지,0.1542657556146015
year,담하_(후식) 물냉면,0.15418779813745184
is_holiday_eve,담하_(후식) 비빔냉면,0.15404155725500707
is_weekend,연회장_Regular Coffee,0.15402842690130136
year,느티나무 셀프BBQ_일회용 종이컵,0.15402085954603578
season,연회장_돈목살 김치찌개 (밥포함),0.1539466016342977
dayofweek,라그로타_까르보나라,0.15386515175017593
weekofyear,연회장_Cookie Platter,0.15385588272372122
quarter,담하_(후식) 비빔냉면,0.15378763061527206
dayofweek,라그로타_해산물 토마토 스튜 파스타,0.15375650860065035
ski_season,미라시아_(오븐) 하와이안 쉬림프 피자,0.15336021899199712
is_holiday_after,담하_한우 우거지 국밥,0.1532778844067409
dayofweek,포레스트릿_카페라떼(HOT),0.1532020982878143
quarter,느티나무 셀프BBQ_친환경 접시 14cm,0.1531965856885566
dayofyear,미라시아_잭 애플 토닉,0.1529077014956053
is_holiday_after,연회장_Grand Ballroom,0.15287052324097009
is_holiday_after,담하_공깃밥,0.15286124242370008
dayofyear,화담숲카페_아메리카노 ICE,0.1528228433060699
month,"미라시아_(단체)브런치주중 36,000",0.1526202126991748
quarter,연회장_Cookie Platter,0.15240849602708842
season,담하_공깃밥,0.15233084396431065
year,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),0.1522667208549362
quarter,미라시아_미라시아 브런치 (패키지),0.15199535159220243
is_holiday,연회장_Conference L3,0.15196864391110498
ski_season,미라시아_브런치 4인 패키지 ,0.1518928105879428
year,연회장_Grand Ballroom,0.15177158595293447
is_holiday_eve,카페테리아_돼지고기 김치찌개,0.1517715297260645
dayofyear,담하_(후식) 비빔냉면,0.15111177009589866
is_holiday_eve,미라시아_칠리 치즈 프라이,0.15094819765008594
is_holiday,담하_꼬막 비빔밥,0.15085180277910168
is_weekend,카페테리아_복숭아 아이스티,0.15080662336038814
quarter,미라시아_브런치(어린이),0.1506533753464951
is_holiday_eve,담하_(정식) 물냉면 ,0.1504887898949599
is_weekend,미라시아_보일링 랍스타 플래터,0.15037903602450275
dayofyear,느티나무 셀프BBQ_콜라 (단체),0.15034849312697857
dayofweek,미라시아_스텔라(무제한),0.15034746783585948
month,미라시아_콥 샐러드,0.15026760052723742
is_holiday_after,카페테리아_짜장면,0.15009070530614518
is_holiday,라그로타_알리오 에 올리오 ,0.150068462032636
is_holiday_eve,담하_봉평메밀 물냉면,0.14992261882316507
dayofyear,라그로타_해산물 토마토 리조또,0.14991391311432078
ski_season,미라시아_(화덕) 불고기 페퍼로니 반반피자,0.14987004264313603
dayofweek,포레스트릿_떡볶이,0.14978109728791164
is_holiday_eve,카페테리아_아메리카노(HOT),0.14968378282321962
is_weekend,미라시아_핑크레몬에이드,0.14966153520651157
season,미라시아_브런치 2인 패키지 ,0.14963336296696805
dayofweek,담하_담하 한우 불고기 정식,0.14921600753977335
month,담하_(후식) 비빔냉면,0.14906221929079222
month,미라시아_잭 애플 토닉,0.1489489822392772
weekofyear,미라시아_콥 샐러드,0.148802386287281
is_holiday_eve,"느티나무 셀프BBQ_대여료 30,000원",0.14874057142188563
weekofyear,미라시아_잭 애플 토닉,0.14869826321701837
is_holiday_eve,미라시아_코카콜라,0.14867548151375526
ski_season,담하_룸 이용료,0.1485901277888999
is_weekend,카페테리아_구슬아이스크림,0.14858710713006737
year,담하_담하 한우 불고기 정식,0.14848022200903854
year,미라시아_잭 애플 토닉,0.14845374780405668
is_weekend,포레스트릿_코카콜라,0.1482158122431144
quarter,연회장_골뱅이무침,0.1482142377075517
season,라그로타_Gls.Sileni,0.14803794296457665
weekofyear,느티나무 셀프BBQ_콜라 (단체),0.14802561753845306
is_holiday_eve,미라시아_글라스와인 (레드),0.1478138351733969
weekofyear,느티나무 셀프BBQ_일회용 소주컵,0.14779393671786986
is_weekend,카페테리아_돼지고기 김치찌개,0.14772786845219663
dayofyear,느티나무 셀프BBQ_친환경 접시 23cm,0.14768438289967967
month,라그로타_해산물 토마토 리조또,0.14753593137560192
season,라그로타_해산물 토마토 스파게티,0.14752901692411954
month,느티나무 셀프BBQ_친환경 접시 23cm,0.1474845272635348
is_holiday_eve,카페테리아_짬뽕,0.1474223096549961
ski_season,느티나무 셀프BBQ_스프라이트 (단체),0.14726881296002906
season,담하_(후식) 비빔냉면,0.14720324417520061
is_holiday,라그로타_한우 (200g),0.1469969490793585
season,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),0.14688584370237323
dayofweek,포레스트릿_스프라이트,0.14686007630882378
dayofweek,담하_(후식) 비빔냉면,0.14664669171549063
is_weekend,미라시아_BBQ 고기추가,0.14664013899815573
is_holiday_eve,라그로타_한우 (200g),0.14655416944435362
ski_season,담하_테라,0.14654381887538065
month,느티나무 셀프BBQ_콜라 (단체),0.14652040882388126
is_weekend,라그로타_카스,0.1465104406152707
is_holiday,미라시아_코카콜라(제로),0.14644059593963993
ski_season,미라시아_코카콜라,0.1464396026311766
ski_season,담하_꼬막 비빔밥,0.14642610596003144
quarter,느티나무 셀프BBQ_참이슬 (단체),0.1464210728917777
is_holiday,담하_(단체) 황태해장국 3/27까지,0.1463491823742634
dayofweek,미라시아_공깃밥,0.14626091379041828
dayofweek,담하_(후식) 물냉면,0.1461667580779479
is_holiday,카페테리아_짬뽕밥,0.1457533489965223
is_holiday,카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,0.14565203804378846
dayofweek,라그로타_그릴드 비프 샐러드,0.14558582068415754
weekofyear,담하_(후식) 비빔냉면,0.14556567621548136
month,연회장_Cookie Platter,0.14556528853741457
is_holiday_eve,미라시아_공깃밥,0.1454487501726196
dayofyear,미라시아_콥 샐러드,0.14542430275590523
year,포레스트릿_치즈 핫도그,0.1450368443614654
is_holiday_eve,라그로타_알리오 에 올리오 ,0.14468860613549536
is_holiday_after,미라시아_브런치(대인) 주말,0.1446405428439692
year,"느티나무 셀프BBQ_본삼겹 (단품,실내)",0.14438162544200928
weekofyear,화담숲카페_아메리카노 ICE,0.14402839583104304
ski_season,담하_명태회 비빔냉면,0.14397078618055123
is_holiday,연회장_Conference M9,0.1438651026343473
is_holiday,라그로타_해산물 토마토 스튜 파스타,0.1436778932970353
is_holiday_after,카페테리아_어린이 돈까스,0.14366523245674784
dayofweek,미라시아_BBQ 고기추가,0.14359173416837015
dayofweek,카페테리아_짬뽕,0.14353088366628192
year,포레스트릿_꼬치어묵,0.1434606245043836
is_holiday,미라시아_브런치 4인 패키지 ,0.1433847082694203
dayofweek,연회장_Conference L3,0.14327741151635476
season,미라시아_콥 샐러드,0.14319125859122458
is_holiday,미라시아_보일링 랍스타 플래터(덜매운맛),0.14314331193302154
weekofyear,라그로타_해산물 토마토 리조또,0.14310614408667705
is_holiday,라그로타_Gls.Sileni,0.14309293135646695
quarter,느티나무 셀프BBQ_BBQ55(단체),0.14305878299958505
quarter,담하_생목살 김치찌개,0.1429824987488856
dayofweek,라그로타_스프라이트,0.14296599248630246
year,느티나무 셀프BBQ_스프라이트 (단체),0.14289657260855845
year,미라시아_브런치 4인 패키지 ,0.14284121677862088
is_weekend,미라시아_유자 하이볼,0.14278411989035505
season,미라시아_브런치(대인) 주중,0.142682385279157
quarter,담하_처음처럼,0.14267186910555132
quarter,미라시아_콥 샐러드,0.142663450450683
is_holiday,포레스트릿_꼬치어묵,0.1424899454812734
dayofweek,카페테리아_짬뽕밥,0.1424711327305318
is_holiday_eve,미라시아_코카콜라(제로),0.1422663395320385
dayofweek,미라시아_콥 샐러드,0.1422450180930482
dayofweek,미라시아_유자 하이볼,0.14217260044091554
season,담하_(정식) 비빔냉면,0.14207425300558563
is_holiday_after,카페테리아_약 고추장 돌솥비빔밥,0.14203342047019252
quarter,느티나무 셀프BBQ_육개장 사발면,0.1420247336651862
season,카페테리아_진사골 설렁탕,0.14197870035501187
is_weekend,미라시아_잭 애플 토닉,0.14151894973086607
is_holiday_eve,느티나무 셀프BBQ_신라면,0.1411981532521357
is_holiday_eve,연회장_Conference M9,0.14113278298991605
is_weekend,담하_콜라,0.14109676572599322
dayofweek,담하_카스,0.14103274107699393
is_weekend,담하_은이버섯 갈비탕,0.1409423149195054
is_weekend,포레스트릿_복숭아 아이스티,0.14092491831570902
quarter,라그로타_Gls.미션 서드,0.14090568237659087
is_holiday_after,카페테리아_카페라떼(HOT),0.1407068209806697
is_holiday_eve,미라시아_보일링 랍스타 플래터,0.14058879340030642
ski_season,미라시아_유자 하이볼,0.14057446093767373
year,담하_(정식) 된장찌개,0.14001260822684117
dayofweek,라그로타_G-Charge(3),0.13993545348338232
is_holiday,담하_스프라이트,0.1399199511685167
is_holiday,연회장_OPUS 2,0.13984521823406515
year,라그로타_그릴드 비프 샐러드,0.13972788244219309
is_holiday,연회장_모둠 돈육구이(3인),0.13925616333362392
dayofweek,느티나무 셀프BBQ_BBQ55(단체),0.13914804782976228
quarter,느티나무 셀프BBQ_카스 병(단체),0.13913952085810152
season,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),0.13913062575687082
is_holiday_eve,라그로타_까르보나라,0.13891499348043
ski_season,느티나무 셀프BBQ_쌈야채세트,0.13880552296526286
is_weekend,연회장_마라샹궈,0.13866175936918965
is_weekend,담하_처음처럼,0.13862682214173255
quarter,담하_느린마을 막걸리,0.13854659128206634
season,담하_생목살 김치찌개,0.13803074378516783
season,연회장_공깃밥,0.13795889295754396
dayofweek,카페테리아_치즈돈까스,0.13786215537445023
season,미라시아_(오븐) 하와이안 쉬림프 피자,0.1378023397315402
is_holiday_eve,미라시아_오븐구이 윙과 킬바사소세지,0.13764430651053228
dayofweek,카페테리아_카페라떼(ICE),0.13760579365908218
is_weekend,담하_(단체) 한우 우거지 국밥,0.13695611547890074
dayofweek,담하_명태회 비빔냉면,0.13685768988483962
weekofyear,느티나무 셀프BBQ_친환경 접시 23cm,0.1368170034692163
is_holiday_after,연회장_Conference M1,0.13672918945012497
ski_season,담하_들깨 양지탕,0.136692325249425
is_holiday_eve,담하_(후식) 물냉면,0.13651307016725084
dayofweek,카페테리아_공깃밥(추가),0.13639943298014015
is_weekend,미라시아_글라스와인 (레드),0.1362524957191741
year,담하_봉평메밀 물냉면,0.13622562659854
is_holiday_eve,담하_명태회 비빔냉면,0.13620701402209606
is_holiday_eve,"느티나무 셀프BBQ_대여료 60,000원",0.13616032242438206
is_holiday,"느티나무 셀프BBQ_대여료 30,000원",0.13611356821805637
is_holiday,연회장_Conference L2,0.13593763172001944
is_holiday_eve,연회장_Conference L1,0.1357960897760604
is_holiday,라그로타_그릴드 비프 샐러드,0.13576767558817762
is_holiday,카페테리아_구슬아이스크림,0.13547888615188475
ski_season,담하_문막 복분자 칵테일,0.1354567767828989
season,느티나무 셀프BBQ_햇반,0.13518918369927446
ski_season,담하_봉평메밀 물냉면,0.13504972919031605
is_weekend,카페테리아_카페라떼(HOT),0.1350226502216185
month,담하_스프라이트,0.13498369778912933
is_holiday_eve,담하_느린마을 막걸리,0.134914958157326
is_holiday_eve,라그로타_Gls.Sileni,0.13489905594568824
is_weekend,카페테리아_새우튀김 우동,0.13488580899138156
season,담하_카스,0.13484659986115136
dayofyear,라그로타_해산물 토마토 스파게티,0.13474805362301243
is_weekend,라그로타_까르보나라,0.13465385003465552
is_holiday,"미라시아_(단체)브런치주중 36,000",0.1346110111010346
month,연회장_모둠 돈육구이(3인),0.13460986913537384
dayofweek,담하_(정식) 비빔냉면,0.13457964412954707
season,라그로타_해산물 토마토 리조또,0.13440813277487615
is_holiday,느티나무 셀프BBQ_카스 병(단체),0.1343205161372682
dayofweek,담하_콜라,0.13423426975673602
quarter,담하_(후식) 물냉면,0.13401785765215207
dayofweek,미라시아_코카콜라(제로),0.13392083454420553
dayofyear,느티나무 셀프BBQ_스프라이트 (단체),0.1338553731503414
is_holiday,미라시아_핑크레몬에이드,0.13366901701461087
quarter,느티나무 셀프BBQ_콜라 (단체),0.1333892211204479
month,라그로타_해산물 토마토 스파게티,0.1331707721262777
is_holiday_eve,카페테리아_짬뽕밥,0.13301411149170392
dayofyear,담하_(단체) 황태해장국 3/27까지,0.13289159375162454
is_holiday,포레스트릿_떡볶이,0.13287019879030193
year,느티나무 셀프BBQ_참이슬 (단체),0.13284079923421005
dayofweek,미라시아_핑크레몬에이드,0.13259757072867895
season,담하_명인안동소주,0.13254700911787085
is_holiday_after,미라시아_브런치 4인 패키지 ,0.1325308857310977
is_holiday_after,포레스트릿_카페라떼(HOT),0.13224529480365155
is_holiday_eve,느티나무 셀프BBQ_잔디그늘집 의자 추가,0.13218557752288906
is_holiday_eve,담하_꼬막 비빔밥,0.1320806503257959
is_holiday,담하_은이버섯 갈비탕,0.13201824050061903
weekofyear,느티나무 셀프BBQ_스프라이트 (단체),0.13129820131639322
year,미라시아_애플망고 에이드,0.1312427925421022
is_holiday,느티나무 셀프BBQ_콜라 (단체),0.13110769266749792
year,담하_참이슬,0.1309990075204732
is_holiday,연회장_Cookie Platter,0.1309219096430927
dayofweek,포레스트릿_코카콜라,0.13090213610836396
season,화담숲주막_찹쌀식혜,0.13089082021194462
ski_season,담하_담하 한우 불고기,0.13087999562063457
month,느티나무 셀프BBQ_스프라이트 (단체),0.13076096501612675
year,느티나무 셀프BBQ_카스 병(단체),0.1307519258410319
is_weekend,미라시아_오븐구이 윙과 킬바사소세지,0.13075042631624323
is_holiday,카페테리아_새우튀김 우동,0.13067828028852788
year,미라시아_브런치(대인) 주중,0.1304467602184135
year,느티나무 셀프BBQ_쌈야채세트,0.13044344859244852
is_holiday_eve,느티나무 셀프BBQ_쌈야채세트,0.13004363421258244
is_holiday_eve,연회장_Convention Hall,0.13002426002020517
is_holiday_eve,담하_갱시기,0.12991626478080937
dayofyear,연회장_모둠 돈육구이(3인),0.12988226813521297
dayofyear,미라시아_(화덕) 불고기 페퍼로니 반반피자,0.12960365369908916
day,담하_은이버섯 갈비탕,0.1295923327602105
weekofyear,연회장_모둠 돈육구이(3인),0.12952625887430758
season,담하_갱시기,0.12943222366815896
is_holiday_after,카페테리아_아메리카노(HOT),0.12942681213769203
dayofyear,담하_스프라이트,0.12940547429858387
is_holiday_after,라그로타_까르보나라,0.12937814528740976
is_holiday,라그로타_까르보나라,0.12937814528740976
year,담하_한우 차돌박이 된장찌개,0.1292055526724383
is_holiday_eve,담하_은이버섯 갈비탕,0.1291624969499183
dayofyear,연회장_Conference L2,0.12886547924854783
is_holiday,라그로타_버섯 크림 리조또,0.12884670447810762
dayofweek,느티나무 셀프BBQ_카스 병(단체),0.1287413615061184
is_holiday,느티나무 셀프BBQ_스프라이트 (단체),0.12860618657321615
month,담하_(단체) 황태해장국 3/27까지,0.12860220479297949
ski_season,담하_한우 우거지 국밥,0.12853809570660624
weekofyear,담하_갱시기,0.12842418670945135
year,연회장_Cookie Platter,0.12808104179689653
is_holiday,미라시아_파스타면 추가(150g),0.1280791334338744
is_holiday_eve,카페테리아_새우 볶음밥,0.12797408641684377
is_holiday,포레스트릿_아메리카노(ICE),0.12782908130697584
is_holiday_after,담하_메밀면 사리,0.12777527275303147
weekofyear,담하_스프라이트,0.12777221332608527
is_holiday_eve,느티나무 셀프BBQ_친환경 접시 14cm,0.12773693579076134
month,미라시아_(화덕) 불고기 페퍼로니 반반피자,0.12756901300953713
season,미라시아_BBQ 고기추가,0.12755256809957327
is_holiday,카페테리아_짜장밥,0.12744563855219485
month,담하_제로콜라,0.12742099383750105
is_weekend,담하_(후식) 물냉면,0.12739230666193108
is_holiday_after,담하_(정식) 비빔냉면,0.12715344454193975
is_holiday,느티나무 셀프BBQ_BBQ55(단체),0.12706604359948476
month,담하_갱시기,0.12702932537233327
month,라그로타_콜라,0.12698462198370386
season,연회장_삼겹살추가 (200g),0.12690453278651062
season,화담숲주막_단호박 식혜 ,0.12667733278988325
weekofyear,연회장_Conference L2,0.12652692470135316
is_holiday,느티나무 셀프BBQ_참이슬 (단체),0.12649514095939973
is_holiday_eve,미라시아_버드와이저(무제한),0.12644422993213314
weekofyear,미라시아_(화덕) 불고기 페퍼로니 반반피자,0.12642166837632096
month,미라시아_브런치(어린이),0.1263519875324576
quarter,담하_(단체) 황태해장국 3/27까지,0.12617314804198845
dayofyear,느티나무 셀프BBQ_육개장 사발면,0.12613111793966594
dayofyear,미라시아_브런치(어린이),0.12605644630768184
weekofyear,담하_(단체) 황태해장국 3/27까지,0.1259914266521341
weekofyear,라그로타_한우 (200g),0.12595545812778672
weekofyear,담하_제로콜라,0.12548073003674987
is_holiday,연회장_공깃밥,0.1254218329890322
is_holiday_eve,카페테리아_치즈돈까스,0.12540213167776912
is_holiday,카페테리아_샷 추가,0.12536953075260124
is_weekend,라그로타_AUS (200g),0.12511499352796776
is_holiday_eve,"미라시아_(단체)브런치주중 36,000",0.12480241509670226
month,느티나무 셀프BBQ_친환경 접시 14cm,0.12477471022551398
is_holiday_eve,포레스트릿_코카콜라,0.12469056707548834
month,느티나무 셀프BBQ_육개장 사발면,0.12466548005187092
is_holiday,연회장_Conference M8,0.12455318840626164
weekofyear,미라시아_브런치(어린이),0.12448769555725915
dayofyear,담하_(후식) 물냉면,0.12431008657320083
month,라그로타_한우 (200g),0.12429466335390002
dayofyear,담하_갱시기,0.1242914917815249
is_holiday_eve,미라시아_스프라이트,0.12364858776533733
year,카페테리아_어린이 돈까스,0.12364536983201047
quarter,라그로타_알리오 에 올리오 ,0.12360277535578379
is_holiday,미라시아_코카콜라,0.1235935430882747
is_holiday_eve,카페테리아_구슬아이스크림,0.12353861564972828
dayofweek,미라시아_미라시아 브런치 (패키지),0.12351467327156256
year,화담숲카페_아메리카노 HOT,0.12351316378873235
dayofweek,느티나무 셀프BBQ_참이슬 (단체),0.12335295118824927
is_weekend,라그로타_양갈비 (4ps),0.12323677146471564
season,느티나무 셀프BBQ_신라면,0.12308548297047169
year,미라시아_브런치 2인 패키지 ,0.12303920052281941
dayofyear,라그로타_한우 (200g),0.12297042658002753
dayofyear,느티나무 셀프BBQ_친환경 접시 14cm,0.12287964308726686
is_holiday_eve,담하_들깨 양지탕,0.12258264513021433
weekofyear,라그로타_해산물 토마토 스파게티,0.12254109928412955
month,담하_(후식) 물냉면,0.12242048612709112
is_holiday,카페테리아_단체식 18000(신),0.12240504648914709
dayofyear,라그로타_콜라,0.12239951224723537
season,담하_더덕 한우 지짐,0.12216006609183919
dayofweek,담하_(정식) 된장찌개,0.12215017153707455
is_weekend,라그로타_시저 샐러드 ,0.12212201284805049
is_holiday_after,연회장_Conference L1,0.12211648301928474
month,연회장_Conference L2,0.12206793141570392
ski_season,담하_메밀면 사리,0.12206332160753075
day,연회장_Conference M1,0.12193698865403677
dayofweek,카페테리아_아메리카노(HOT),0.12187552837270907
is_holiday_eve,라그로타_AUS (200g),0.12186554692348263
month,연회장_주먹밥 (2ea),0.12179882007573789
is_weekend,담하_제로콜라,0.12162880314754501
is_weekend,"느티나무 셀프BBQ_본삼겹 (단품,실내)",0.12160246319959482
dayofweek,미라시아_잭 애플 토닉,0.1214381885131564
ski_season,느티나무 셀프BBQ_친환경 접시 14cm,0.12137183932503336
is_holiday_after,카페테리아_공깃밥(추가),0.12124917603013435
month,담하_콜라,0.12102052929822865
day,연회장_Cookie Platter,0.1209411316926531
is_holiday_after,카페테리아_돼지고기 김치찌개,0.1208867739812902
dayofyear,연회장_주먹밥 (2ea),0.12086923701021876
dayofyear,담하_제로콜라,0.12034785545257203
ski_season,미라시아_글라스와인 (레드),0.12028087117083207
year,미라시아_스텔라(무제한),0.12027766749915493
quarter,담하_한우 떡갈비 정식,0.11998730465691669
ski_season,담하_(정식) 비빔냉면,0.11984639603765337
quarter,라그로타_모둠 해산물 플래터,0.11984437250845767
is_holiday_after,연회장_Convention Hall,0.11963297394477512
is_holiday,미라시아_칠리 치즈 프라이,0.11961937562918373
is_holiday_after,연회장_Conference L2,0.11959070132330823
is_weekend,카페테리아_새우 볶음밥,0.11948842292747869
dayofweek,담하_제로콜라,0.11938833674480236
weekofyear,담하_(후식) 물냉면,0.1191696859262388
is_holiday_eve,연회장_Grand Ballroom,0.11911922264307837
weekofyear,라그로타_콜라,0.11897834946584028
year,연회장_Conference L3,0.11880591026618822
is_holiday_eve,미라시아_BBQ 고기추가,0.11880422466678187
weekofyear,느티나무 셀프BBQ_육개장 사발면,0.1187450252822701
quarter,느티나무 셀프BBQ_스프라이트 (단체),0.1179524341209531
season,미라시아_레인보우칵테일(알코올),0.117914414376066
quarter,느티나무 셀프BBQ_쌈장,0.11773536866917589
season,연회장_골뱅이무침,0.11756696302524927
is_holiday_eve,포레스트릿_아메리카노(ICE),0.11735615918738414
quarter,연회장_Conference L2,0.11723867025880512
is_holiday_eve,라그로타_제로콜라,0.11718621340242044
month,화담숲카페_카페라떼 ICE,0.11707520138005169
is_holiday_eve,연회장_Conference L2,0.11672546360732956
is_holiday_after,카페테리아_새우 볶음밥,0.11669748972490766
dayofyear,담하_콜라,0.11666669822486721
month,라그로타_제로콜라,0.11637697532036285
is_holiday_eve,담하_한우 우거지 국밥,0.11623981231823718
dayofweek,라그로타_한우 (200g),0.11621353375519052
is_holiday_eve,미라시아_스텔라(무제한),0.1161727103345378
year,느티나무 셀프BBQ_1인 수저세트,0.11611909735994626
dayofweek,연회장_Cass Beer,0.11611447539332592
is_holiday,연회장_돈목살 김치찌개 (밥포함),0.11603794632306486
year,담하_공깃밥,0.11597096252304373
is_holiday_eve,연회장_Cookie Platter,0.1159234553014898
year,느티나무 셀프BBQ_BBQ55(단체),0.1158693399136572
quarter,라그로타_한우 (200g),0.11568050142101913
weekofyear,라그로타_제로콜라,0.11565999050287504
year,카페테리아_약 고추장 돌솥비빔밥,0.11563986883244652
is_weekend,라그로타_한우 (200g),0.1154998307895968
dayofweek,포레스트릿_복숭아 아이스티,0.1154277750769297
year,미라시아_BBQ Platter,0.1153039859592998
is_holiday_eve,연회장_Conference M1,0.11525450386225926
is_holiday_after,담하_(정식) 물냉면 ,0.11507133098517047
is_holiday,연회장_로제 치즈떡볶이,0.11455687196210125
is_holiday_eve,라그로타_그릴드 비프 샐러드,0.1143066783368472
is_weekend,미라시아_코카콜라(제로),0.11409222344887933
dayofweek,카페테리아_구슬아이스크림,0.11394138067723514
is_holiday,미라시아_BBQ 고기추가,0.11367903410204593
dayofweek,담하_처음처럼,0.11367837882102856
is_holiday_after,포레스트릿_아메리카노(HOT),0.11366338724431072
is_holiday_eve,카페테리아_짜장밥,0.11355644486811534
year,연회장_Conference L1,0.11354795206404465
is_holiday_eve,카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,0.11347410631235802
weekofyear,느티나무 셀프BBQ_친환경 접시 14cm,0.11347393045440303
is_weekend,라그로타_해산물 토마토 스튜 파스타,0.11345151352577537
ski_season,"느티나무 셀프BBQ_본삼겹 (단품,실내)",0.11341858795074841
quarter,담하_참이슬,0.11335302554211997
year,담하_황태해장국,0.11330716015555639
year,카페테리아_짜장면,0.11319924314630697
is_holiday,담하_갱시기,0.1131423664530406
is_holiday,"느티나무 셀프BBQ_대여료 90,000원",0.11301818103162639
weekofyear,연회장_주먹밥 (2ea),0.1130175841501114
is_holiday_after,느티나무 셀프BBQ_콜라 (단체),0.11296166640595032
quarter,담하_카스,0.11290978728991494
is_holiday_eve,연회장_Conference L3,0.11281728621998859
year,카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,0.11277610617432443
dayofyear,라그로타_제로콜라,0.1126043768586384
dayofyear,화담숲카페_카페라떼 ICE,0.11244344020323552
weekofyear,담하_들깨 양지탕,0.11241251596217298
is_holiday,카페테리아_단체식 13000(신),0.11230133171547113
is_holiday_after,카페테리아_단체식 13000(신),0.11230133171547112
is_weekend,담하_(단체) 공깃밥,0.11225731277245084
year,카페테리아_수제 등심 돈까스,0.11219574706687305
month,느티나무 셀프BBQ_쌈장,0.11205907524675522
is_holiday_eve,라그로타_해산물 토마토 스파게티,0.11197282941397124
dayofyear,담하_들깨 양지탕,0.11179466717015869
is_holiday_eve,느티나무 셀프BBQ_참이슬 (단체),0.11170660422224678
ski_season,미라시아_버드와이저(무제한),0.11167536049163959
ski_season,라그로타_하이네켄(생),0.11148331682632528
quarter,연회장_왕갈비치킨,0.11092690995215747
is_holiday_eve,카페테리아_샷 추가,0.11089269496590036
season,연회장_마라샹궈,0.11079490087896413
season,라그로타_버섯 크림 리조또,0.11068601986284742
is_weekend,담하_스프라이트,0.11052049616127434
dayofweek,미라시아_칠리 치즈 프라이,0.11025044100264585
ski_season,라그로타_양갈비 (4ps),0.11010241883667486
dayofweek,카페테리아_짜장밥,0.10986193947600362
season,화담숲주막_병천순대,0.10983802738863917
year,담하_생목살 김치찌개,0.10960683124602208
year,"미라시아_(단체)브런치주중 36,000",0.10952126790138872
is_holiday_after,카페테리아_수제 등심 돈까스,0.10947620946747735
is_weekend,담하_(단체) 황태해장국 3/27까지,0.10945121907804636
dayofyear,라그로타_Gls.미션 서드,0.10939278478700686
is_holiday,화담숲주막_스프라이트,0.10931468735740427
month,라그로타_모둠 해산물 플래터,0.10931280803711771
year,담하_한우 우거지 국밥,0.10927386007977709
is_holiday,연회장_야채추가,0.10926867338774664
season,담하_(후식) 물냉면,0.10917986841269092
dayofyear,느티나무 셀프BBQ_쌈장,0.1091334788881959
is_weekend,담하_명태회 비빔냉면,0.10905743866767016
is_holiday_after,느티나무 셀프BBQ_스프라이트 (단체),0.10895877508234389
is_holiday_eve,카페테리아_새우튀김 우동,0.10889699077135763
year,연회장_OPUS 2,0.10886384613809713
quarter,연회장_Cass Beer,0.10876205884156608
dayofweek,미라시아_글라스와인 (레드),0.10862224118191566
is_holiday_after,느티나무 셀프BBQ_카스 병(단체),0.10861627312100133
dayofweek,느티나무 셀프BBQ_콜라 (단체),0.10850224390499
month,담하_처음처럼,0.10831128447778537
weekofyear,미라시아_미라시아 브런치 (패키지),0.10793939604838883
ski_season,미라시아_미라시아 브런치 (패키지),0.10777465710643555
quarter,담하_갱시기,0.10772994308527868
dayofweek,담하_(단체) 황태해장국 3/27까지,0.10752072336272267
is_holiday,미라시아_미라시아 브런치 (패키지),0.1074083224139828
dayofweek,담하_(단체) 생목살 김치전골 2.0,0.10730096192045342
dayofyear,라그로타_모둠 해산물 플래터,0.1072250309643283
is_holiday,라그로타_Gls.미션 서드,0.10703893270467282
is_holiday_eve,느티나무 셀프BBQ_친환경 접시 23cm,0.10700307091558704
year,연회장_Conference L2,0.10695293369610502
is_weekend,라그로타_스프라이트,0.10665826077937546
