메뉴1,메뉴2,상관계수
담하_한우 떡갈비 정식,화담숲카페_메밀미숫가루,0.13789465569891463
미라시아_공깃밥,미라시아_브런치 4인 패키지 ,0.1378808583623808
담하_생목살 김치찌개,화담숲카페_현미뻥스크림,0.13786521229759968
담하_들깨 양지탕,미라시아_애플망고 에이드,0.1378619501085643
담하_명인안동소주,미라시아_브런치(어린이),0.13781761609706625
담하_참이슬,미라시아_레인보우칵테일(알코올),0.1377762597726386
미라시아_브런치(어린이),연회장_Regular Coffee,-0.13777350033908203
미라시아_글라스와인 (레드),카페테리아_공깃밥(추가),0.13776962788996894
담하_(정식) 물냉면 ,담하_(후식) 된장찌개,0.13776143272897495
느티나무 셀프BBQ_일회용 종이컵,연회장_OPUS 2,-0.13775032661113887
담하_들깨 양지탕,라그로타_버섯 크림 리조또,-0.13774340157708312
담하_(단체) 생목살 김치전골 2.0,라그로타_시저 샐러드 ,0.13771987060777363
느티나무 셀프BBQ_참이슬 (단체),연회장_삼겹살추가 (200g),-0.13771259850862316
느티나무 셀프BBQ_햇반,카페테리아_공깃밥(추가),-0.1376790393101804
연회장_Conference L2,카페테리아_복숭아 아이스티,-0.13767269341165767
라그로타_아메리카노,연회장_Grand Ballroom,0.13766589021673056
담하_(후식) 물냉면,담하_한우 우거지 국밥,0.13763613471813196
담하_(정식) 비빔냉면,미라시아_브런치(대인) 주중,0.13762569848839878
느티나무 셀프BBQ_허브솔트,카페테리아_짜장밥,-0.13759869990848722
담하_(후식) 물냉면,화담숲주막_해물파전,0.13759450438406287
담하_봉평메밀 물냉면,미라시아_유자 하이볼,0.13758725385895498
담하_참이슬,카페테리아_짜장면,0.13757343622445203
느티나무 셀프BBQ_일회용 소주컵,포레스트릿_치즈 핫도그,-0.13756157248311418
라그로타_G-Charge(3),화담숲카페_현미뻥스크림,0.1375571991409837
연회장_Conference M8,포레스트릿_치즈 핫도그,-0.1375518495609394
미라시아_쉬림프 투움바 파스타,카페테리아_짬뽕,0.13754370725587356
미라시아_BBQ 고기추가,카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,0.1375352297164795
미라시아_글라스와인 (레드),미라시아_보일링 랍스타 플래터,0.13752678214086284
담하_느린마을 막걸리,카페테리아_약 고추장 돌솥비빔밥,0.1375184330116228
라그로타_알리오 에 올리오 ,라그로타_카스,0.13750870426282866
담하_한우 떡갈비 정식,라그로타_스프라이트,0.13750443354947856
느티나무 셀프BBQ_1인 수저세트,포레스트릿_스프라이트,-0.13749279577398663
연회장_Grand Ballroom,카페테리아_짜장밥,-0.13747314617599304
담하_(정식) 물냉면 ,연회장_Conference M1,-0.1374720822270008
라그로타_해산물 토마토 스튜 파스타,연회장_Grand Ballroom,-0.13740281089273038
연회장_Conference M8,카페테리아_아메리카노(HOT),-0.137334592237558
담하_담하 한우 불고기 정식,담하_생목살 김치찌개,0.1372886613785789
담하_꼬막 비빔밥,미라시아_레인보우칵테일(알코올),0.13728314283917054
담하_라면사리,연회장_OPUS 2,0.13724871786488058
미라시아_보일링 랍스타 플래터,연회장_주먹밥 (2ea),0.1372461446621791
연회장_Cookie Platter,카페테리아_아메리카노(ICE),-0.13724555155288704
라그로타_양갈비 (4ps),화담숲카페_현미뻥스크림,0.13721655991343287
느티나무 셀프BBQ_BBQ55(단체),라그로타_버섯 크림 리조또,-0.13720983700100128
"느티나무 셀프BBQ_대여료 30,000원",라그로타_양갈비 (4ps),0.1371916930230624
느티나무 셀프BBQ_스프라이트 (단체),미라시아_브런치(대인) 주중,0.13718042214525028
담하_담하 한우 불고기 정식,연회장_모둠 돈육구이(3인),0.1371755118187081
담하_(정식) 비빔냉면,미라시아_유자 하이볼,0.1371613759801386
미라시아_BBQ 고기추가,포레스트릿_떡볶이,0.13713877098175806
담하_한우 우거지 국밥,미라시아_스프라이트,0.13710859451153706
느티나무 셀프BBQ_일회용 종이컵,담하_들깨 양지탕,0.13707568816035204
라그로타_알리오 에 올리오 ,카페테리아_새우튀김 우동,0.13706834511014124
담하_생목살 김치찌개,라그로타_버섯 크림 리조또,0.1370548524373946
담하_갑오징어 비빔밥,미라시아_애플망고 에이드,-0.13700422835503848
느티나무 셀프BBQ_친환경 접시 23cm,라그로타_하이네켄(생),0.13697226636660084
담하_(정식) 물냉면 ,연회장_매콤 무뼈닭발&계란찜,0.1369685510640519
느티나무 셀프BBQ_참이슬 (단체),담하_라면사리,0.13696565428094507
느티나무 셀프BBQ_허브솔트,담하_(단체) 황태해장국 3/27까지,0.13694837480837949
느티나무 셀프BBQ_스프라이트 (단체),느티나무 셀프BBQ_친환경 접시 14cm,-0.1369385176338712
담하_꼬막 비빔밥,카페테리아_아메리카노(HOT),0.13693805415096225
담하_담하 한우 불고기,"미라시아_(단체)브런치주중 36,000",-0.1368860019508749
연회장_마라샹궈,화담숲주막_느린마을 막걸리,0.1368566214056137
담하_카스,카페테리아_짜장밥,0.13684065388860117
담하_라면사리,연회장_Conference L1,0.13681926750854784
라그로타_알리오 에 올리오 ,라그로타_하이네켄(생),0.13679260828115578
라그로타_한우 (200g),라그로타_해산물 토마토 리조또,-0.1367559157823767
"느티나무 셀프BBQ_본삼겹 (단품,실내)",화담숲주막_단호박 식혜 ,0.1367383818148471
느티나무 셀프BBQ_햇반,카페테리아_짬뽕,-0.13673188939081402
담하_처음처럼,포레스트릿_코카콜라,0.13671473424626837
담하_(단체) 한우 우거지 국밥,연회장_Conference M8,0.13670518356709757
담하_공깃밥,연회장_Grand Ballroom,-0.1366402371519359
미라시아_유자 하이볼,포레스트릿_코카콜라,-0.13660597557944537
느티나무 셀프BBQ_1인 수저세트,포레스트릿_복숭아 아이스티,-0.136578297270935
라그로타_해산물 토마토 스튜 파스타,미라시아_미라시아 브런치 (패키지),-0.1365714484386532
담하_하동 매실 칵테일,미라시아_콥 샐러드,0.13656530381267862
연회장_왕갈비치킨,카페테리아_새우튀김 우동,0.1365569504783419
라그로타_Gls.미션 서드,포레스트릿_꼬치어묵,0.13654308804269255
미라시아_공깃밥,화담숲카페_아메리카노 HOT,-0.1365341446827374
라그로타_카스,미라시아_얼그레이 하이볼,0.13651972247613048
느티나무 셀프BBQ_육개장 사발면,담하_메밀면 사리,0.13650047620121064
라그로타_모둠 해산물 플래터,미라시아_오븐구이 윙과 킬바사소세지,0.13649188103017493
담하_참이슬,연회장_Conference M1,-0.1364911263940039
느티나무 셀프BBQ_BBQ55(단체),느티나무 셀프BBQ_쌈장,-0.13648988773944795
담하_(정식) 비빔냉면,담하_한우 떡갈비 정식,0.13643428739847846
느티나무 셀프BBQ_일회용 소주컵,연회장_매콤 무뼈닭발&계란찜,0.13642901201608476
담하_담하 한우 불고기 정식,라그로타_Gls.미션 서드,0.13640967910156154
연회장_Conference L3,카페테리아_아메리카노(HOT),-0.13639226882238814
연회장_Grand Ballroom,카페테리아_짬뽕,-0.1363703649774591
미라시아_칠리 치즈 프라이,카페테리아_약 고추장 돌솥비빔밥,0.13635762514924848
담하_갑오징어 비빔밥,라그로타_모둠 해산물 플래터,-0.13635208535865798
미라시아_브런치 4인 패키지 ,카페테리아_아메리카노(ICE),0.13633966464240094
담하_(단체) 한우 우거지 국밥,담하_한우 떡갈비 정식,-0.13632547533578585
라그로타_버섯 크림 리조또,라그로타_하이네켄(생),0.13624776752213985
미라시아_브런치(대인) 주중,카페테리아_진사골 설렁탕,0.1361986596242305
담하_갱시기,연회장_Convention Hall,-0.13618445626587522
담하_황태해장국,카페테리아_아메리카노(HOT),-0.13614611901859638
미라시아_보일링 랍스타 플래터,연회장_로제 치즈떡볶이,0.1360976858668153
미라시아_글라스와인 (레드),미라시아_칠리 치즈 프라이,0.13607886732788918
담하_참이슬,포레스트릿_페스츄리 소시지,0.1360667416182341
담하_생목살 김치찌개,라그로타_알리오 에 올리오 ,0.13604556366482362
담하_봉평메밀 물냉면,미라시아_잭 애플 토닉,0.13603689543160188
느티나무 셀프BBQ_콜라 (단체),카페테리아_진사골 설렁탕,-0.13603212077603813
담하_문막 복분자 칵테일,미라시아_오븐구이 윙과 킬바사소세지,0.13599499018723335
담하_메밀면 사리,연회장_Conference L1,-0.13599077965749154
"느티나무 셀프BBQ_대여료 90,000원",담하_문막 복분자 칵테일,0.13595922235962574
라그로타_해산물 토마토 스파게티,연회장_공깃밥,0.1359507689026376
담하_생목살 김치찌개,라그로타_G-Charge(3),0.1359475057490612
담하_(단체) 한우 우거지 국밥,담하_(후식) 비빔냉면,0.13594134887588386
담하_처음처럼,담하_한우 미역국 정식,0.1359299063710723
느티나무 셀프BBQ_친환경 접시 14cm,담하_콜라,0.13590914649110822
느티나무 셀프BBQ_햇반,연회장_Convention Hall,-0.13590653030961264
라그로타_Gls.미션 서드,연회장_Conference M8,-0.13586279261007844
연회장_Grand Ballroom,카페테리아_돼지고기 김치찌개,-0.13583414038530153
담하_생목살 김치찌개,연회장_Conference L3,-0.1357794741529113
담하_(후식) 비빔냉면,라그로타_해산물 토마토 스파게티,0.13571273202216505
라그로타_아메리카노,연회장_Cookie Platter,0.1356946999717732
라그로타_빵 추가 (1인),미라시아_브런치 4인 패키지 ,0.13569092699014051
연회장_Conference L2,카페테리아_아메리카노(ICE),-0.13568091791800707
담하_스프라이트,라그로타_제로콜라,0.13564704592030832
담하_한우 우거지 국밥,라그로타_알리오 에 올리오 ,0.13562941169009848
미라시아_쉬림프 투움바 파스타,연회장_Conference M8,-0.13562499635971284
미라시아_쉬림프 투움바 파스타,포레스트릿_카페라떼(ICE),0.13561930514014672
미라시아_브런치 4인 패키지 ,미라시아_코카콜라,0.1355733660569551
라그로타_자몽리치에이드,미라시아_글라스와인 (레드),0.13555550658258897
미라시아_버드와이저(무제한),포레스트릿_복숭아 아이스티,-0.13551042762035476
담하_황태해장국,라그로타_시저 샐러드 ,0.13550819682479903
느티나무 셀프BBQ_허브솔트,미라시아_브런치(대인) 주중,-0.13550240701299296
담하_처음처럼,포레스트릿_스프라이트,0.13548704668279316
느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),카페테리아_약 고추장 돌솥비빔밥,-0.13548461646018686
담하_한우 우거지 국밥,라그로타_콜라,0.13544387905211666
"느티나무 셀프BBQ_대여료 60,000원",미라시아_코카콜라(제로),0.13544364304784237
라그로타_AUS (200g),라그로타_Gls.Sileni,0.13541762730429108
느티나무 셀프BBQ_잔디그늘집 의자 추가,미라시아_브런치(대인) 주중,-0.13539894287467735
미라시아_스프라이트,카페테리아_수제 등심 돈까스,0.1353890893070622
느티나무 셀프BBQ_허브솔트,포레스트릿_치즈 핫도그,-0.13538792282882126
연회장_Grand Ballroom,카페테리아_공깃밥(추가),-0.13537860197117552
느티나무 셀프BBQ_친환경 접시 23cm,카페테리아_수제 등심 돈까스,-0.13536758005806462
담하_황태해장국,카페테리아_샷 추가,-0.1353625830104501
미라시아_파스타면 추가(150g),연회장_Conference L1,-0.13535892710718023
미라시아_브런치(어린이),카페테리아_복숭아 아이스티,0.1352551249273527
라그로타_Gls.미션 서드,카페테리아_카페라떼(ICE),0.13522913232261846
라그로타_콜라,미라시아_(오븐) 하와이안 쉬림프 피자,0.13518422059060495
느티나무 셀프BBQ_친환경 접시 23cm,"미라시아_(단체)브런치주중 36,000",-0.13516969528830042
담하_꼬막 비빔밥,라그로타_해산물 토마토 스튜 파스타,0.13515798087683548
연회장_Convention Hall,카페테리아_아메리카노(ICE),-0.1351196600228634
라그로타_모둠 해산물 플래터,미라시아_핑크레몬에이드,0.13511503719906048
담하_담하 한우 불고기,연회장_삼겹살추가 (200g),0.13510532443687565
느티나무 셀프BBQ_허브솔트,연회장_매콤 무뼈닭발&계란찜,0.13504163167935804
담하_하동 매실 칵테일,미라시아_(화덕) 불고기 페퍼로니 반반피자,0.13503170069541479
라그로타_양갈비 (4ps),미라시아_버드와이저(무제한),0.13502217903827882
담하_담하 한우 불고기,라그로타_시저 샐러드 ,0.13498553757149365
담하_갱시기,화담숲카페_메밀미숫가루,0.1349692706826819
느티나무 셀프BBQ_쌈야채세트,라그로타_버섯 크림 리조또,0.1349559049341542
담하_(단체) 은이버섯 갈비탕,라그로타_Open Food,0.13494389704642978
담하_생목살 김치찌개,라그로타_AUS (200g),0.1349296958215905
느티나무 셀프BBQ_참이슬 (단체),담하_(후식) 된장찌개,-0.13490540318889546
"미라시아_(단체)브런치주중 36,000",미라시아_파스타면 추가(150g),-0.13489061163247917
미라시아_보일링 랍스타 플래터(덜매운맛),카페테리아_약 고추장 돌솥비빔밥,0.13486026439886145
"느티나무 셀프BBQ_대여료 30,000원",라그로타_AUS (200g),0.13483785775002072
담하_더덕 한우 지짐,라그로타_빵 추가 (1인),-0.13483215352805855
느티나무 셀프BBQ_일회용 소주컵,포레스트릿_생수,-0.13483047225073544
담하_명태회 비빔냉면,라그로타_자몽리치에이드,0.13479079240387237
담하_참이슬,포레스트릿_코카콜라,0.13473910757203933
담하_(후식) 된장찌개,미라시아_브런치(대인) 주중,-0.1347282404927433
라그로타_알리오 에 올리오 ,카페테리아_짜장밥,0.1347204598523322
느티나무 셀프BBQ_콜라 (단체),미라시아_파스타면 추가(150g),-0.13471422101504613
느티나무 셀프BBQ_BBQ55(단체),담하_(단체) 은이버섯 갈비탕,0.13469890912349017
미라시아_브런치(대인) 주말,연회장_Regular Coffee,-0.1346811848394413
라그로타_그릴드 비프 샐러드,미라시아_유자 하이볼,0.1346603925446281
담하_룸 이용료,담하_콜라,0.1346594708912636
미라시아_레인보우칵테일(알코올),카페테리아_짜장밥,0.1346464013207058
담하_처음처럼,화담숲주막_단호박 식혜 ,0.13462417050321632
미라시아_브런치 4인 패키지 ,연회장_모둠 돈육구이(3인),0.13460051362444644
담하_(단체) 은이버섯 갈비탕,연회장_주먹밥 (2ea),-0.13455557984920422
미라시아_(오븐) 하와이안 쉬림프 피자,포레스트릿_카페라떼(ICE),0.13453405160628498
라그로타_Gls.미션 서드,카페테리아_아메리카노(ICE),0.13450985503265908
담하_한우 차돌박이 된장찌개,미라시아_콥 샐러드,0.1345070350320105
담하_황태해장국,라그로타_자몽리치에이드,0.13450171550123521
연회장_Conference M1,카페테리아_어린이 돈까스,-0.13449650205070995
미라시아_파스타면 추가(150g),카페테리아_돼지고기 김치찌개,0.13448820436612105
라그로타_Gls.미션 서드,연회장_Conference M1,-0.13447148849533763
느티나무 셀프BBQ_허브솔트,화담숲카페_아메리카노 HOT,0.1344617511832889
느티나무 셀프BBQ_육개장 사발면,포레스트릿_카페라떼(HOT),-0.13444911337463875
미라시아_코카콜라(제로),카페테리아_어린이 돈까스,0.1344396580752477
느티나무 셀프BBQ_잔디그늘집 의자 추가,카페테리아_짜장면,-0.1344101330530521
느티나무 셀프BBQ_스프라이트 (단체),연회장_매콤 무뼈닭발&계란찜,-0.13440379508708866
느티나무 셀프BBQ_콜라 (단체),연회장_매콤 무뼈닭발&계란찜,-0.1343807632342789
느티나무 셀프BBQ_일회용 종이컵,미라시아_브런치(어린이),0.1343779070382732
담하_명인안동소주,화담숲주막_해물파전,0.13432065437611676
담하_카스,화담숲카페_아메리카노 ICE,0.13429682299977586
미라시아_쉬림프 투움바 파스타,연회장_Conference M9,-0.13427450510377753
느티나무 셀프BBQ_참이슬 (단체),라그로타_AUS (200g),-0.13425324385104012
담하_담하 한우 불고기 정식,연회장_매콤 무뼈닭발&계란찜,0.13425115912676863
느티나무 셀프BBQ_잔디그늘집 의자 추가,미라시아_코카콜라,0.13424967192190904
미라시아_칠리 치즈 프라이,화담숲주막_찹쌀식혜,0.13423378479612075
담하_갱시기,연회장_Conference L2,-0.13420786602618717
라그로타_양갈비 (4ps),미라시아_잭 애플 토닉,0.13417609393154226
미라시아_버드와이저(무제한),연회장_Conference L1,-0.1341697743394349
라그로타_Gls.Sileni,카페테리아_수제 등심 돈까스,0.1341415549248843
라그로타_제로콜라,라그로타_한우 (200g),0.13411606001577764
담하_스프라이트,미라시아_레인보우칵테일(알코올),0.13410397610109911
미라시아_쉬림프 투움바 파스타,카페테리아_짬뽕밥,0.13404929092086085
미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_유자 하이볼,0.134028884370245
담하_생목살 김치찌개,연회장_Conference M1,-0.13402780043379445
담하_은이버섯 갈비탕,화담숲주막_병천순대,0.13399899953756667
라그로타_빵 추가 (1인),카페테리아_진사골 설렁탕,-0.13399620068344398
담하_(단체) 은이버섯 갈비탕,담하_메밀면 사리,-0.1339948517384899
느티나무 셀프BBQ_일회용 소주컵,포레스트릿_카페라떼(HOT),-0.13393382938460893
담하_(단체) 한우 우거지 국밥,연회장_Conference M9,0.133931822047885
담하_담하 한우 불고기 정식,미라시아_BBQ 고기추가,0.1339149015048604
느티나무 셀프BBQ_신라면,카페테리아_짜장면,-0.1338944633778412
라그로타_제로콜라,미라시아_공깃밥,0.1338794061099603
라그로타_Gls.미션 서드,카페테리아_구슬아이스크림,0.13387806572871538
담하_(후식) 물냉면,화담숲주막_콜라,0.1338771574854295
담하_룸 이용료,미라시아_(오븐) 하와이안 쉬림프 피자,0.1338701986586004
담하_한우 떡갈비 정식,화담숲주막_단호박 식혜 ,0.1338492687458902
담하_(후식) 비빔냉면,화담숲주막_해물파전,0.13383637167266657
연회장_Conference M9,카페테리아_복숭아 아이스티,-0.13383435906707586
라그로타_빵 추가 (1인),라그로타_스프라이트,0.13381479641381752
담하_(단체) 황태해장국 3/27까지,연회장_마라샹궈,0.13380549342479592
담하_명인안동소주,라그로타_모둠 해산물 플래터,0.13378816170911373
라그로타_Gls.미션 서드,미라시아_공깃밥,0.1337809824269309
느티나무 셀프BBQ_육개장 사발면,미라시아_잭 애플 토닉,0.13377323273882705
담하_처음처럼,연회장_공깃밥,0.13375523735215958
느티나무 셀프BBQ_친환경 접시 23cm,담하_(정식) 물냉면 ,0.13375389932361598
미라시아_글라스와인 (레드),포레스트릿_코카콜라,0.1337240465342209
느티나무 셀프BBQ_쌈야채세트,포레스트릿_코카콜라,-0.1337038817002956
담하_메밀면 사리,라그로타_카스,0.13369331106038848
담하_갱시기,담하_꼬막 비빔밥,0.13368689358505967
연회장_Conference M9,카페테리아_카페라떼(ICE),-0.1336856682873648
담하_명태회 비빔냉면,카페테리아_복숭아 아이스티,-0.13366641617745453
담하_참이슬,연회장_마라샹궈,0.1336585960175483
담하_(단체) 황태해장국 3/27까지,화담숲카페_카페라떼 ICE,0.13363663525109098
담하_황태해장국,포레스트릿_꼬치어묵,-0.13363521767105485
미라시아_칠리 치즈 프라이,화담숲주막_병천순대,0.13361523660418237
미라시아_스텔라(무제한),화담숲카페_카페라떼 ICE,0.1336109668542074
느티나무 셀프BBQ_BBQ55(단체),미라시아_스프라이트,-0.13360760347660222
미라시아_브런치 2인 패키지 ,연회장_골뱅이무침,0.13356635515005438
미라시아_유자 하이볼,미라시아_코카콜라(제로),0.13356614636840572
라그로타_알리오 에 올리오 ,카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,0.13356020842325705
미라시아_유자 하이볼,포레스트릿_스프라이트,-0.1335185802146428
느티나무 셀프BBQ_친환경 접시 14cm,미라시아_미라시아 브런치 (패키지),0.13350887294093838
느티나무 셀프BBQ_쌈장,미라시아_얼그레이 하이볼,0.13350414121421572
라그로타_모둠 해산물 플래터,연회장_매콤 무뼈닭발&계란찜,0.13349397371222654
담하_참이슬,라그로타_하이네켄(생),0.13343845605379503
담하_(후식) 된장찌개,미라시아_브런치(어린이),0.13342901889581968
느티나무 셀프BBQ_콜라 (단체),미라시아_스텔라(무제한),-0.13341585640788062
담하_카스,미라시아_보일링 랍스타 플래터(덜매운맛),0.13339499153662335
담하_봉평메밀 물냉면,카페테리아_새우튀김 우동,-0.1333791922621352
미라시아_오븐구이 윙과 킬바사소세지,포레스트릿_페스츄리 소시지,0.13334868288452742
담하_테라,포레스트릿_생수,0.1333453279610031
담하_(후식) 된장찌개,연회장_Conference L1,-0.13332280439439076
라그로타_Gls.Sileni,카페테리아_새우 볶음밥,0.13332010283819418
미라시아_파스타면 추가(150g),포레스트릿_치즈 핫도그,0.13327959365019848
느티나무 셀프BBQ_BBQ55(단체),미라시아_레인보우칵테일(알코올),-0.1332654731061928
담하_(후식) 비빔냉면,화담숲주막_찹쌀식혜,0.13324385951668158
담하_카스,미라시아_칠리 치즈 프라이,0.1331966001936123
담하_(후식) 된장찌개,연회장_OPUS 2,-0.13319068253474114
미라시아_스프라이트,화담숲카페_메밀미숫가루,0.13317582767456282
느티나무 셀프BBQ_참이슬 (단체),미라시아_스텔라(무제한),-0.13317445435728237
미라시아_레인보우칵테일(알코올),포레스트릿_스프라이트,0.13317192323681232
담하_라면사리,미라시아_(오븐) 하와이안 쉬림프 피자,0.13317184030768983
담하_명인안동소주,화담숲카페_메밀미숫가루,0.13317063691852907
라그로타_까르보나라,연회장_Conference M8,-0.13315544692648806
연회장_마라샹궈,화담숲주막_콜라,0.13314158119295622
연회장_Conference L2,포레스트릿_떡볶이,-0.1331397299640765
연회장_Conference L3,카페테리아_카페라떼(HOT),-0.1331190259306028
담하_한우 우거지 국밥,라그로타_시저 샐러드 ,0.1331000438605672
느티나무 셀프BBQ_카스 병(단체),라그로타_AUS (200g),-0.13307400211741427
라그로타_콜라,미라시아_공깃밥,0.13306759001729415
미라시아_유자 하이볼,미라시아_잭 애플 토닉,0.13305084115457927
연회장_Conference M8,포레스트릿_페스츄리 소시지,-0.13296348225395518
연회장_마라샹궈,카페테리아_복숭아 아이스티,0.13295876386198388
담하_꼬막 비빔밥,담하_제로콜라,0.13292407315533925
느티나무 셀프BBQ_스프라이트 (단체),미라시아_레인보우칵테일(알코올),-0.13292088776272754
연회장_로제 치즈떡볶이,화담숲카페_아메리카노 HOT,-0.13291843727619174
느티나무 셀프BBQ_일회용 소주컵,카페테리아_아메리카노(ICE),-0.13288546415330996
담하_(단체) 황태해장국 3/27까지,화담숲카페_아메리카노 ICE,0.13285639078476494
라그로타_Gls.Sileni,포레스트릿_떡볶이,0.13284869167727145
"느티나무 셀프BBQ_본삼겹 (단품,실내)",미라시아_스텔라(무제한),0.1328464890605169
연회장_Cookie Platter,카페테리아_새우튀김 우동,-0.132837694861111
담하_메밀면 사리,연회장_Conference L2,-0.13281106075916269
연회장_Conference M8,포레스트릿_꼬치어묵,-0.1328081489561446
담하_참이슬,카페테리아_짬뽕,0.1327936825344538
연회장_Conference L2,연회장_매콤 무뼈닭발&계란찜,-0.13278612841858325
느티나무 셀프BBQ_일회용 소주컵,카페테리아_카페라떼(ICE),-0.13274992220430495
느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),카페테리아_약 고추장 돌솥비빔밥,-0.13271724785501116
느티나무 셀프BBQ_BBQ55(단체),느티나무 셀프BBQ_일회용 종이컵,-0.1327135311607851
담하_한우 우거지 국밥,연회장_공깃밥,0.13268818245386277
라그로타_자몽리치에이드,미라시아_브런치(대인) 주말,0.1326579582483124
미라시아_브런치 2인 패키지 ,포레스트릿_페스츄리 소시지,0.13264048709181428
연회장_Conference M9,카페테리아_아메리카노(ICE),-0.13263523213715422
담하_(정식) 비빔냉면,카페테리아_샷 추가,-0.13262250565772207
미라시아_쉬림프 투움바 파스타,카페테리아_공깃밥(추가),0.13261701385847072
느티나무 셀프BBQ_친환경 접시 14cm,라그로타_알리오 에 올리오 ,0.13257392898669393
담하_꼬막 비빔밥,미라시아_BBQ 고기추가,0.13256281224181168
담하_명태회 비빔냉면,카페테리아_카페라떼(ICE),-0.1325603471363584
라그로타_Gls.미션 서드,미라시아_BBQ 고기추가,0.13253035557835707
느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),라그로타_버섯 크림 리조또,-0.13245695904446442
담하_명태회 비빔냉면,포레스트릿_코카콜라,-0.1324509953972683
담하_한우 우거지 국밥,미라시아_얼그레이 하이볼,0.13244921794556036
담하_(정식) 비빔냉면,카페테리아_약 고추장 돌솥비빔밥,0.13240161867369984
라그로타_Gls.미션 서드,미라시아_보일링 랍스타 플래터,0.13239784431352988
미라시아_공깃밥,미라시아_핑크레몬에이드,-0.13236090912282583
연회장_마라샹궈,카페테리아_새우튀김 우동,0.13235600753856772
느티나무 셀프BBQ_신라면,담하_(후식) 물냉면,0.13235089528332505
미라시아_코카콜라(제로),화담숲카페_현미뻥스크림,0.13234143825563038
느티나무 셀프BBQ_쌈야채세트,미라시아_핑크레몬에이드,0.13234071175757484
담하_한우 미역국 정식,연회장_Cass Beer,-0.13233867440529742
담하_(후식) 된장찌개,담하_꼬막 비빔밥,0.13232357997448752
느티나무 셀프BBQ_잔디그늘집 의자 추가,연회장_돈목살 김치찌개 (밥포함),0.13229400283577436
담하_카스,포레스트릿_떡볶이,0.13227439020788925
라그로타_빵 추가 (1인),미라시아_브런치 2인 패키지 ,0.13226509882979
느티나무 셀프BBQ_친환경 접시 23cm,라그로타_모둠 해산물 플래터,0.13225418144752135
미라시아_BBQ 고기추가,카페테리아_복숭아 아이스티,0.13224581228834892
연회장_Grand Ballroom,카페테리아_새우 볶음밥,-0.13224517962723648
미라시아_유자 하이볼,연회장_마라샹궈,0.1322425972289075
미라시아_미라시아 브런치 (패키지),미라시아_브런치(대인) 주중,0.13223073355563897
연회장_Conference M8,포레스트릿_떡볶이,-0.13222202719353265
담하_갱시기,연회장_로제 치즈떡볶이,0.13219337882717433
담하_하동 매실 칵테일,화담숲주막_단호박 식혜 ,0.1321776657426059
느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),미라시아_코카콜라,0.13214960627536318
느티나무 셀프BBQ_쌈야채세트,담하_한우 떡갈비 정식,0.13213732758712612
담하_(단체) 생목살 김치전골 2.0,담하_(후식) 된장찌개,-0.13212659749731712
느티나무 셀프BBQ_스프라이트 (단체),미라시아_스텔라(무제한),-0.1320634953715903
연회장_Conference L2,연회장_야채추가,-0.13206295301530996
느티나무 셀프BBQ_햇반,연회장_Conference M1,-0.13205894094647386
담하_명태회 비빔냉면,미라시아_BBQ 고기추가,0.13204423944317475
담하_처음처럼,연회장_마라샹궈,0.13198849057645604
미라시아_BBQ 고기추가,카페테리아_치즈돈까스,0.13196399214166893
담하_(후식) 비빔냉면,담하_한우 우거지 국밥,0.1319292210047309
담하_명인안동소주,담하_카스,0.13192459472719875
담하_스프라이트,라그로타_해산물 토마토 리조또,0.13191227695768573
미라시아_보일링 랍스타 플래터,화담숲주막_병천순대,0.13190141763894714
담하_참이슬,미라시아_스텔라(무제한),0.13187974235562389
느티나무 셀프BBQ_잔디그늘집 의자 추가,라그로타_모둠 해산물 플래터,0.13187750353712566
느티나무 셀프BBQ_스프라이트 (단체),카페테리아_샷 추가,-0.13186558471456522
담하_한우 미역국 정식,카페테리아_단체식 18000(신),-0.13184217608141346
미라시아_스프라이트,카페테리아_짜장면,0.13180128979890632
라그로타_시저 샐러드 ,카페테리아_약 고추장 돌솥비빔밥,0.1317818147767546
담하_명인안동소주,담하_봉평메밀 물냉면,0.1317330219351388
"느티나무 셀프BBQ_대여료 60,000원",라그로타_한우 (200g),0.13172982765582744
담하_황태해장국,카페테리아_카페라떼(HOT),-0.13172645143897171
미라시아_BBQ 고기추가,카페테리아_짜장밥,0.13172403352078893
담하_(후식) 비빔냉면,미라시아_잭 애플 토닉,0.13170978113190562
느티나무 셀프BBQ_스프라이트 (단체),미라시아_파스타면 추가(150g),-0.13170286385765786
담하_(후식) 된장찌개,라그로타_G-Charge(3),0.13169800585892413
담하_담하 한우 불고기 정식,포레스트릿_카페라떼(ICE),0.1316898550518124
연회장_Cass Beer,연회장_골뱅이무침,-0.13168258319976067
연회장_Conference M8,카페테리아_카페라떼(HOT),-0.13168205583390918
느티나무 셀프BBQ_육개장 사발면,카페테리아_짜장밥,-0.13167181521093457
담하_문막 복분자 칵테일,카페테리아_치즈돈까스,0.13163557632169692
